Model,Fold,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error
CPCA_9D,6,244,168,58,51,0.7907869481765835,0.7902384527344065,0.7907869481765835,0.7433628318584071,0.7903679944432349,0.8674302101135254,0,0,0,0,0,0
CPCA_9D,7,206,197,72,46,0.7735124760076776,0.7769904073897348,0.7735124760076776,0.7323420074349443,0.7733171705808858,0.8695402145385742,0,0,0,0,0,0
CPCA_9D,8,201,199,62,59,0.7677543186180422,0.7677949670306581,0.7677543186180422,0.7624521072796935,0.7677491849255526,0.8692116737365723,0,0,0,0,0,0
CPCA_9D,9,210,179,59,73,0.746641074856046,0.7485315231963442,0.746641074856046,0.7521008403361344,0.7470476031520844,0.8959250450134277,0,0,0,0,0,0
CPCA_9D,10,227,160,67,67,0.7428023032629558,0.7428023032629558,0.7428023032629558,0.7048458149779736,0.7428023032629558,0.8814022541046143,0,0,0,0,0,0
CPCA_9D_retrained,6_retrained,244,168,58,51,0.7907869481765835,0.7902384527344065,0.7907869481765835,0.7433628318584071,0.7903679944432349,0,0,0,0,0,0,0
CPCA_10D,1,240,216,47,18,0.8752399232245681,0.880073627042402,0.8752399232245681,0.8212927756653993,0.8749193465039299,0.9200642108917236,0,0,0,0,0,0
CPCA_10D,2,262,207,36,16,0.9001919385796545,0.9020751051901631,0.9001919385796545,0.8518518518518519,0.8997829135306172,0.9156980514526367,0,0,0,0,0,0
CPCA_10D,3,251,214,38,18,0.8925143953934741,0.8945835578647526,0.8925143953934741,0.8492063492063492,0.892219883754323,0.9366190433502197,0,0,0,0,0,0
CPCA_10D,4,236,221,45,19,0.8771593090211133,0.8812003219467991,0.8771593090211133,0.8308270676691729,0.8769826680062699,0.9297842979431152,0,0,0,0,0,0
CPCA_10D,5,259,197,46,19,0.8752399232245681,0.8784973726440326,0.8752399232245681,0.8106995884773662,0.8744594646674018,0.9185869693756104,0,0,0,0,0,0
CPCA_10D,6,283,201,25,12,0.9289827255278311,0.9296023041055617,0.9289827255278311,0.8893805309734514,0.9286967430839861,0.9111607074737549,0,0,0,0,0,0
CPCA_10D,7,233,227,42,19,0.8829174664107485,0.88625010462284,0.8829174664107485,0.8438661710037175,0.8828579340158579,0.9135708808898926,0,0,0,0,0,0
CPCA_10D,8,250,224,37,10,0.9097888675623801,0.9142552592765598,0.9097888675623801,0.8582375478927203,0.9095549812957976,0.9166033267974854,0,0,0,0,0,0
CPCA_10D,9,265,203,35,18,0.8982725527831094,0.8994217235100153,0.8982725527831094,0.8529411764705882,0.8978718729198576,0.9419431686401367,0,0,0,0,0,0
CPCA_10D,10,283,189,38,11,0.9059500959692899,0.9092346673363589,0.9059500959692899,0.8325991189427313,0.9050411313401702,0.9157731533050537,0,0,0,0,0,0
CPCA_10D_retrained,6_retrained,283,201,25,12,0.9289827255278311,0.9296023041055617,0.9289827255278311,0.8893805309734514,0.9286967430839861,0,0,0,0,0,0,0
