Model,Fold,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error
CPCA_8D,4,237,124,149,9,0.6955684007707129,0.7814407833654639,0.6955684007707129,0.4542124542124542,0.6767988837950967,6.436713933944702,0,0,0,0,0,0
CPCA_8D,5,266,100,141,11,0.7065637065637066,0.7686370118802551,0.7065637065637066,0.4149377593360996,0.6802630552630553,6.7163190841674805,0,0,0,0,0,0
CPCA_8D,6,269,102,130,17,0.7162162162162162,0.7561277711653651,0.7162162162162162,0.4396551724137931,0.6939429041618822,6.688485145568848,0,0,0,0,0,0
CPCA_8D,7,241,111,156,10,0.6795366795366795,0.7669964505320586,0.6795366795366795,0.4157303370786517,0.6553449006198145,6.953848838806152,0,0,0,0,0,0
CPCA_8D,8,248,108,149,13,0.6872586872586872,0.7575892874725024,0.6872586872586872,0.42023346303501946,0.6633181162056542,7.2468719482421875,0,0,0,0,0,0
CPCA_8D,9,264,103,137,14,0.7084942084942085,0.7612055891357636,0.7084942084942085,0.42916666666666664,0.6846797788494055,6.764051914215088,0,0,0,0,0,0
CPCA_8D,10,276,86,142,14,0.6988416988416989,0.7481916092442409,0.6988416988416989,0.37719298245614036,0.6673024527509852,6.737680196762085,0,0,0,0,0,0
CPCA_8D_retrained,retrain_8,268,107,125,18,0.7239382239382239,0.7598939746726006,0.7239382239382239,0.46120689655172414,0.7043191754272062,6.911036252975464,0,0,0,0,0,0
CPCA_9D,1,206,175,78,60,0.7341040462427746,0.7347744071117147,0.7341040462427746,0.691699604743083,0.733551252121327,7.224529981613159,0,0,0,0,0,0
CPCA_9D,2,213,173,87,46,0.74373795761079,0.7500541962502529,0.74373795761079,0.6653846153846154,0.7421683871747732,7.861133098602295,0,0,0,0,0,0
CPCA_9D,3,226,175,75,43,0.7726396917148363,0.7758410314477951,0.7726396917148363,0.7,0.7712487334635191,8.250171899795532,0,0,0,0,0,0
CPCA_9D,4,213,181,92,33,0.7591522157996147,0.7759125057232252,0.7591522157996147,0.663003663003663,0.7574576279620435,9.853370904922485,0,0,0,0,0,0
CPCA_9D,5,228,182,59,49,0.7915057915057915,0.7913794150727949,0.7915057915057915,0.7551867219917012,0.7911455193279932,15.610866785049438,0,0,0,0,0,0
CPCA_9D,6,230,174,58,56,0.7799227799227799,0.7797602726950553,0.7799227799227799,0.75,0.7798298320946404,8.47994089126587,0,0,0,0,0,0
CPCA_9D,7,196,191,76,55,0.747104247104247,0.7493678090880386,0.747104247104247,0.7153558052434457,0.7470052752331107,8.089475154876709,0,0,0,0,0,0
CPCA_9D,8,229,165,92,32,0.7606177606177607,0.7750001327969921,0.7606177606177607,0.642023346303502,0.7571388416567579,7.457991123199463,0,0,0,0,0,0
CPCA_9D,9,219,176,64,59,0.7625482625482626,0.7623077662172466,0.7625482625482626,0.7333333333333333,0.7623566793845432,7.208311080932617,0,0,0,0,0,0
CPCA_9D,10,231,151,77,59,0.7374517374517374,0.7363761720904579,0.7374517374517374,0.6622807017543859,0.736008305394845,8.408412218093872,0,0,0,0,0,0
CPCA_9D_retrained,retrain_9,229,181,60,48,0.7915057915057915,0.7914595861740812,0.7915057915057915,0.7510373443983402,0.7910543492680174,7.961348056793213,0,0,0,0,0,0
CPCA_10D,1,198,181,72,68,0.7302504816955684,0.7302009579744798,0.7302504816955684,0.7154150197628458,0.7301823104728299,7.506208896636963,0,0,0,0,0,0
CPCA_10D,2,209,183,77,50,0.7552986512524085,0.7581411162869398,0.7552986512524085,0.7038461538461539,0.7546593139361428,8.140335083007812,0,0,0,0,0,0
CPCA_10D,3,221,182,68,48,0.7764932562620424,0.7775182452976164,0.7764932562620424,0.728,0.7758423629671065,8.730340957641602,0,0,0,0,0,0
CPCA_10D,4,195,195,78,51,0.7514450867052023,0.7555235544097804,0.7514450867052023,0.7142857142857143,0.7514450867052023,9.154784917831421,0,0,0,0,0,0
CPCA_10D,5,218,182,59,59,0.7722007722007722,0.7722007722007722,0.7722007722007722,0.7551867219917012,0.7722007722007722,6.995597839355469,0,0,0,0,0,0
CPCA_10D,6,217,180,52,69,0.7664092664092664,0.7691594556377107,0.7664092664092664,0.7758620689655172,0.7669596534461399,7.358215808868408,0,0,0,0,0,0
CPCA_10D,7,189,200,67,62,0.750965250965251,0.7512073120523741,0.750965250965251,0.7490636704119851,0.7510163201598421,6.716268062591553,0,0,0,0,0,0
CPCA_10D,8,215,173,84,46,0.749034749034749,0.7542352319005088,0.749034749034749,0.6731517509727627,0.7475321209564907,7.562317848205566,0,0,0,0,0,0
CPCA_10D,9,216,180,60,62,0.7644787644787645,0.7646285986206934,0.7644787644787645,0.75,0.7645422691635073,7.315139055252075,0,0,0,0,0,0
CPCA_10D,10,226,153,75,64,0.7316602316602316,0.7306884636216969,0.7316602316602316,0.6710526315789473,0.7308409125325798,8.720062017440796,0,0,0,0,0,0
CPCA_10D_retrained,retrain_10,221,181,69,48,0.7745664739884393,0.7757125337172391,0.7745664739884393,0.724,0.7738592606084111,12.27180004119873,0,0,0,0,0,0
